367344,101716444,saimaster,はし,,,ja,,2010-01-04 09:54:42,2010-01-04 09:54:42,2013-10-05 15:07:35,0,0,2,1,1,0,7362644217,のどごし生飲んでる,,,,2010-01-04 09:56:10,32885.1902777778,male,undefinable
535004,956458219,OrleidyMelendez, Orleidy Melendez,,,es,,2012-11-19 00:11:38,2012-11-19 00:11:38,2013-10-13 23:30:43,0,1,0,118,2,0,,,,,,,,male,ambiguous
456471,1395282776,Arjun3622689Das,Arjun Das,,,en,,2013-05-01 18:38:03,2013-05-01 18:38:03,2013-10-10 01:22:41,0,0,0,0,0,0,,,,,,,,male,male
542506,900573314,_chente78,Vicente,changin my life one step at a time,,en,,2012-10-23 20:53:54,2012-10-23 20:53:54,2013-10-14 08:22:41,0,0,140,359,360,0,374387431027785728,Been gone from this but im tryin to start again,,,,2013-09-02 04:24:53,1011.96333333333,male,male
391270,1230175620,Jenniilomas,Shennii,,,en,,2013-03-01 15:58:53,2013-03-01 15:58:53,2013-10-06 18:00:41,0,0,0,0,0,0,,,,,,,,male,female_hidden
34852,209737266,rodrygo_borges,Rodrygo borges,,,pt,,2010-10-29 20:31:10,2010-10-29 20:31:10,2013-09-19 10:45:18,0,0,4,45,23,0,269164005099196416,RT @denilsonshow: Aos educados boa noite!! Abs,,,,2012-11-15 19:44:34,7383.01222222222,female,male
531372,338830545,RenanPiresSilva,_Renanps,,,pt,,2011-07-20 04:45:09,2011-07-20 04:45:09,2013-10-13 19:37:36,0,0,2,3,2,0,96454306580004864,sege nois pessoal,,,,2011-07-28 05:37:53,19405.9952777778,male,male_hidden
432342,1677548742,takanori1341398,のり,東方最高！東方の曲弾きまくってます！！東方好きな奴どんとこいやぁ！！！東方がただただ好きな中2です。,,ja,,2013-08-17 07:13:47,2013-08-17 07:13:47,2013-10-08 20:37:40,0,0,830,917,208,0,387531041243529216,#魔理沙の画像を貼っていくタグ http://t.co/H7FyhLktJ6,,,,2013-10-08 10:52:54,9.74611111111111,male,undefinable
87152,49965640,KILLAJC3rtified,KILLA-J SilverBack,KILLA-J upcoming Rapper I can be reached on 804 640 5669 or you can ADD me on www.https://t.co/ufWBC9DEgc #MUZIKKZONE,http://t.co/a1pk9nqua7,en,,2009-06-23 12:48:37,2009-06-23 12:48:37,2013-09-21 23:37:05,0,0,1339,1853,80487,14,381518193379917824,"Today stats: No new followers, 3 unfollowers via http://t.co/7zmQunwui9",,,,2013-09-21 20:40:00,2.95138888888889,female,undefinable
591642,1044952099,zero_em,Etuko,,,ja,,2012-12-29 13:59:05,2012-12-29 13:59:05,2013-10-16 17:22:32,0,0,0,0,3,0,373796894381588480,エーネ味の素スタジアム,,,,2013-08-31 13:18:19,1108.07027777778,male,undefinable
27719,1308943879,kamalou1806,Kamalou Mama,,,de,,2013-03-27 23:58:14,2013-03-27 23:58:14,2013-09-19 02:22:26,0,0,0,5,0,0,,,,,,,,male,undefinable
112041,548443184,Imannatasha3,Imannatasha,,,en,,2012-04-08 13:58:12,2012-04-08 13:58:12,2013-09-23 05:00:21,0,0,0,0,0,0,,,,,,,,male,female_hidden
490578,270013875,MAVEGL,MARY ANN VEGLATTE,,,en,,2011-03-21 21:11:27,2011-03-21 21:11:27,2013-10-11 18:07:28,0,0,2,1,4,0,51373346197209088,[Last School Standing] Manville High School Wants to go to 92.3 NOW’s Bamboozle Prom http://t.co/ONMgPs6 via @923nowfm,,,,2011-03-25 20:02:14,22342.0872222222,female,female
290777,497346302,Pamulaudyfn,Nanci Profit,The main reason you do not flourish in school would be the same cause a person didnt succeed in secondary school.,,en,New York,2012-02-19 22:03:08,2012-02-19 22:03:08,2013-10-01 20:52:31,0,0,40,136,591,1,176939873666727936,@AlishaMacintyre RAD!!! Finally got my hands on this to make me a better guitar player :) http://t.co/RW4k9mTu,,,,2012-03-06 07:58:47,13788.8955555556,female,female
465833,1285718803,MuhammadRayyanA,Muhammad Rayyan AL-Q,,,en,sabang,2013-03-21 11:13:36,2013-03-21 11:13:36,2013-10-10 12:30:48,0,0,0,1,0,0,,,,,,,,male,male
110049,21786227,thesarahnicole,Sarah Nichols,HOPE: Hold On Pain Ends,,en,Iowa,2009-02-24 19:27:06,2009-02-24 19:27:06,2013-09-23 02:30:13,0,0,65,50,1930,0,381953102825275392,"""We're doing well, We've been through hell. And only heaven knows, How far we get too. Thank God I met you though.""",,,,2013-09-23 01:28:10,1.03416666666667,female,female
